Object1	7.777487156172802	0.07068065056116378
Object10	19.707035586277236	1.1551850532979306
Object100	7.2829313131169435	0.025721028465176685
Object11	20.173888659838926	1.1976262418035388
Object12	-1.9345587369791026	-0.8122326124526457
Object13	14.786412501182895	0.7078556819257177
Object14	10.874778138227454	0.3522525580206776
Object15	24.14082164740692	1.558256513400629
Object16	29.17873982354271	2.016249074867519
Object17	5.2773435965316775	-0.15660512758802933
Object18	-1.71839013948024	-0.7925809217709309
Object19	-11.688476393083672	-1.698952399371243
Object2	1.5449799098970711	-0.4959109172820844
Object20	-7.095260545989076	-1.2813873223626433
Object21	5.871313218101399	-0.10260788926350918
Object22	-7.10430020813056	-1.282209109830051
Object23	12.58529861055375	0.50775441914125
Object24	14.742156712986493	0.7038324284533175
Object25	1.92157245014839	-0.46167523180469183
Object26	-3.1658914692375806	-0.924171951748871
Object27	7.864926539205292	0.07862968538229924
Object28	2.1509453356180437	-0.4408231513074506
Object29	-1.0204017939055863	-0.7291274358095987
Object3	13.130450387664435	0.5573136716058578
Object30	23.851479480042855	1.5319526800038958
Object31	12.769142892295282	0.5244675356632075
Object32	30.805572027604082	2.164142911600371
Object33	-0.5057241282712965	-0.6823385571155725
Object34	15.781054649747581	0.7982776954315983
Object35	13.477907842166122	0.5889007129241929
Object36	12.714205966401785	0.5194732696728895
Object37	17.162963977718213	0.9239058161562013
Object38	15.676529741615886	0.7887754310559896
Object39	0.19868070442666497	-0.6183017541430305
Object4	24.632375384080518	1.6029432167345925
Object40	3.879161237172437	-0.2837126148025057
Object41	27.82554281880347	1.89323116534577
Object42	7.477470843743256	0.043406440340296
Object43	1.0076161696731312	-0.5447621663933517
Object44	3.8922715110811272	-0.28252077171989753
Object45	13.66604281487632	0.6060038922614837
Object46	4.858372860414823	-0.19469337632592518
Object47	28.458624793167893	1.950784072106172
Object48	9.416975715764965	0.21972506506954223
Object49	9.557615419587215	0.2325104926897468
Object5	20.65442404088978	1.2413112764445253
Object50	1.712226348603207	-0.4807066955815266
Object51	14.48214500537668	0.680195000488789
Object52	12.147588949109817	0.4679626317372561
Object53	25.312481904895023	1.6647710822631838
Object54	11.11120731260704	0.37374611932791263
Object55	10.290007439672987	0.299091585424817
Object56	9.37920541946901	0.21629140176990996
Object57	-14.084514169504402	-1.916774015409491
Object58	5.837273438106772	-0.1057024147175662
Object59	4.988391587651203	-0.1828734920317088
Object6	-6.136067311442082	-1.1941879374038256
Object60	-1.56543691398738	-0.7786760830897618
Object61	14.542062428922051	0.6856420389929138
Object62	-0.9360633229851203	-0.7214603020895564
Object63	16.682815630307157	0.8802559663915598
Object64	8.48722253428902	0.13520204857172902
Object65	-6.213876724828777	-1.2012615204389798
Object66	6.870014653336491	-0.01181684969668264
Object67	16.858372743271893	0.8962157039338084
Object68	19.35833981714466	1.1234854379222419
Object69	13.58491251514401	0.5986284104676373
Object7	-5.8920468152357515	-1.1720042559305228
Object70	24.211285923338725	1.5646623566671567
Object71	27.89535880041543	1.899578072765039
Object72	11.103810115133726	0.3730736468303387
Object73	5.819964711366802	-0.10727593533029077
Object74	16.000860387131638	0.8182600351937853
Object75	14.70007156263866	0.7000065056944237
Object76	14.957864161224776	0.7234421964749796
Object77	-2.3618931856225576	-0.8510811986929597
Object78	-9.139310658535841	-1.4672100598668947
Object79	8.246778142298613	0.11334346748169208
Object8	19.539062445444056	1.1399147677676416
Object80	-0.5272696215266386	-0.6842972383206035
Object81	-0.17940938132400142	-0.6526735801203638
Object82	20.174595008397326	1.1976904553088479
Object83	-6.237329430015816	-1.2033935845468924
Object84	-1.2697603566962474	-0.7517963960632952
Object85	4.192398615066008	-0.2552364895394538
Object86	13.53693809228455	0.5942670992985956
Object87	8.247432115452442	0.11340291958658565
Object88	15.243588985124868	0.7494171804658971
Object89	2.8898807710119305	-0.37364720263527906
Object9	8.374083746076323	0.12491670418875665
Object90	10.023016896845995	0.27481971789509047
Object91	8.59356910704033	0.14486991882184827
Object92	8.933168268838976	0.1757425698944524
Object93	1.2824371941055555	-0.519778436899495
Object94	12.828529427805897	0.5298663116187179
Object95	-1.8586591528526917	-0.8053326502593356
Object96	-8.838449146017204	-1.4398590132742912
Object97	5.6852800545071975	-0.11951999504480022
Object98	17.04383342240355	0.9130757656730502
Object99	-0.9081584659083104	-0.7189234969007555
